time_s,mocap_time_s,source_id,target_id,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,bearing_valid,bearing_error_rad,bearing_error_deg
2.020814,1785227236.109396935,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999845927,-0.017553412,0.000000000,1,0.017554313,1.005788
2.222804,1785227236.309488773,car1,car2,1.000000000,0.000000000,0.000000000,0.991213578,-0.132271092,0.000000000,1,0.132659855,7.600850
2.222804,1785227236.309488773,car1,car3,0.000000000,-1.000000000,0.000000000,0.237296094,-0.971437370,0.000000000,1,0.239581493,13.727008
2.222804,1785227236.309488773,car1,car4,0.707106781,-0.707106781,0.000000000,0.801265423,-0.598309053,0.000000000,1,0.144009067,8.251112
2.222804,1785227236.309488773,car2,car1,-1.000000000,0.000000000,0.000000000,-0.991213578,0.132271092,0.000000000,1,0.132659855,7.600850
2.222804,1785227236.309488773,car2,car4,0.000000000,-1.000000000,0.000000000,0.104430470,-0.994532190,0.000000000,1,0.104621223,5.994355
2.222804,1785227236.309488773,car3,car1,0.000000000,1.000000000,0.000000000,-0.237296094,0.971437370,0.000000000,1,0.239581493,13.727008
2.222804,1785227236.309488773,car3,car4,1.000000000,0.000000000,0.000000000,0.999927714,0.012023604,0.000000000,1,0.012023893,0.688918
2.222804,1785227236.309488773,car4,car1,-0.707106781,0.707106781,0.000000000,-0.801265423,0.598309053,0.000000000,1,0.144009067,8.251112
2.222804,1785227236.309488773,car4,car2,0.000000000,1.000000000,0.000000000,-0.104430470,0.994532190,0.000000000,1,0.104621223,5.994355
2.222804,1785227236.309488773,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999927714,-0.012023604,0.000000000,1,0.012023893,0.688918
2.424555,1785227236.509500742,car1,car2,1.000000000,0.000000000,0.000000000,0.990755204,-0.135661804,0.000000000,1,0.136081412,7.796891
2.424555,1785227236.509500742,car1,car3,0.000000000,-1.000000000,0.000000000,0.230328408,-0.973112956,0.000000000,1,0.232415151,13.316407
2.424555,1785227236.509500742,car1,car4,0.707106781,-0.707106781,0.000000000,0.786645671,-0.617404720,0.000000000,1,0.119958921,6.873140
2.424555,1785227236.509500742,car2,car1,-1.000000000,0.000000000,0.000000000,-0.990755204,0.135661804,0.000000000,1,0.136081412,7.796891
2.424555,1785227236.509500742,car2,car4,0.000000000,-1.000000000,0.000000000,0.072723429,-0.997352146,0.000000000,1,0.072787684,4.170427
2.424555,1785227236.509500742,car3,car1,0.000000000,1.000000000,0.000000000,-0.230328408,0.973112956,0.000000000,1,0.232415151,13.316407
2.424555,1785227236.509500742,car3,car4,1.000000000,0.000000000,0.000000000,0.999989279,-0.004630575,0.000000000,1,0.004630591,0.265313
2.424555,1785227236.509500742,car4,car1,-0.707106781,0.707106781,0.000000000,-0.786645671,0.617404720,0.000000000,1,0.119958921,6.873140
2.424555,1785227236.509500742,car4,car2,0.000000000,1.000000000,0.000000000,-0.072723429,0.997352146,0.000000000,1,0.072787684,4.170427
2.424555,1785227236.509500742,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999989279,0.004630575,0.000000000,1,0.004630591,0.265313
2.627018,1785227236.709481239,car1,car2,1.000000000,0.000000000,0.000000000,0.990096922,-0.140385485,0.000000000,1,0.140850745,8.070153
2.627018,1785227236.709481239,car1,car3,0.000000000,-1.000000000,0.000000000,0.211772235,-0.977319047,0.000000000,1,0.213387969,12.226230
2.627018,1785227236.709481239,car1,car4,0.707106781,-0.707106781,0.000000000,0.770296608,-0.637685765,0.000000000,1,0.093907990,5.380531
2.627018,1785227236.709481239,car2,car1,-1.000000000,0.000000000,0.000000000,-0.990096922,0.140385485,0.000000000,1,0.140850745,8.070153
2.627018,1785227236.709481239,car2,car4,0.000000000,-1.000000000,0.000000000,0.045974737,-0.998942603,0.000000000,1,0.045990948,2.635087
2.627018,1785227236.709481239,car3,car1,0.000000000,1.000000000,0.000000000,-0.211772235,0.977319047,0.000000000,1,0.213387969,12.226230
2.627018,1785227236.709481239,car3,car4,1.000000000,0.000000000,0.000000000,0.999775534,-0.021186825,0.000000000,1,0.021188410,1.214006
2.627018,1785227236.709481239,car4,car1,-0.707106781,0.707106781,0.000000000,-0.770296608,0.637685765,0.000000000,1,0.093907990,5.380531
2.627018,1785227236.709481239,car4,car2,0.000000000,1.000000000,0.000000000,-0.045974737,0.998942603,0.000000000,1,0.045990948,2.635087
2.627018,1785227236.709481239,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999775534,0.021186825,0.000000000,1,0.021188410,1.214006
2.829913,1785227236.919455051,car1,car2,1.000000000,0.000000000,0.000000000,0.989749694,-0.142812965,0.000000000,1,0.143302933,8.210653
2.829913,1785227236.919455051,car1,car3,0.000000000,-1.000000000,0.000000000,0.188239714,-0.982123113,0.000000000,1,0.189369510,10.850074
2.829913,1785227236.919455051,car1,car4,0.707106781,-0.707106781,0.000000000,0.756617275,-0.653858012,0.000000000,1,0.072725863,4.166885
2.829913,1785227236.919455051,car2,car1,-1.000000000,0.000000000,0.000000000,-0.989749694,0.142812965,0.000000000,1,0.143302933,8.210653
2.829913,1785227236.919455051,car2,car4,0.000000000,-1.000000000,0.000000000,0.039968604,-0.999200936,0.000000000,1,0.039979254,2.290642
2.829913,1785227236.919455051,car3,car1,0.000000000,1.000000000,0.000000000,-0.188239714,0.982123113,0.000000000,1,0.189369510,10.850074
2.829913,1785227236.919455051,car3,car4,1.000000000,0.000000000,0.000000000,0.999703764,-0.024338947,0.000000000,1,0.024341350,1.394657
2.829913,1785227236.919455051,car4,car1,-0.707106781,0.707106781,0.000000000,-0.756617275,0.653858012,0.000000000,1,0.072725863,4.166885
2.829913,1785227236.919455051,car4,car2,0.000000000,1.000000000,0.000000000,-0.039968604,0.999200936,0.000000000,1,0.039979254,2.290642
2.829913,1785227236.919455051,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999703764,0.024338947,0.000000000,1,0.024341350,1.394657
3.031853,1785227237.119413137,car1,car2,1.000000000,0.000000000,0.000000000,0.989338980,-0.145630980,0.000000000,1,0.146150722,8.373820
3.031853,1785227237.119413137,car1,car3,0.000000000,-1.000000000,0.000000000,0.160379701,-0.987055394,0.000000000,1,0.161075321,9.228936
3.031853,1785227237.119413137,car1,car4,0.707106781,-0.707106781,0.000000000,0.745284320,-0.666746790,0.000000000,1,0.055563005,3.183526
3.031853,1785227237.119413137,car2,car1,-1.000000000,0.000000000,0.000000000,-0.989338980,0.145630980,0.000000000,1,0.146150722,8.373820
3.031853,1785227237.119413137,car2,car4,0.000000000,-1.000000000,0.000000000,0.032341359,-0.999476881,0.000000000,1,0.032346999,1.853347
3.031853,1785227237.119413137,car3,car1,0.000000000,1.000000000,0.000000000,-0.160379701,0.987055394,0.000000000,1,0.161075321,9.228936
3.031853,1785227237.119413137,car3,car4,1.000000000,0.000000000,0.000000000,0.999796527,-0.020171875,0.000000000,1,0.020173243,1.155842
3.031853,1785227237.119413137,car4,car1,-0.707106781,0.707106781,0.000000000,-0.745284320,0.666746790,0.000000000,1,0.055563005,3.183526
3.031853,1785227237.119413137,car4,car2,0.000000000,1.000000000,0.000000000,-0.032341359,0.999476881,0.000000000,1,0.032346999,1.853347
3.031853,1785227237.119413137,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999796527,0.020171875,0.000000000,1,0.020173243,1.155842
3.233770,1785227237.319345713,car1,car2,1.000000000,0.000000000,0.000000000,0.988973538,-0.148092342,0.000000000,1,0.148639066,8.516391
3.233770,1785227237.319345713,car1,car3,0.000000000,-1.000000000,0.000000000,0.132120596,-0.991233650,0.000000000,1,0.132508027,7.592151
3.233770,1785227237.319345713,car1,car4,0.707106781,-0.707106781,0.000000000,0.733534323,-0.679652409,0.000000000,1,0.038109491,2.183513
3.233770,1785227237.319345713,car2,car1,-1.000000000,0.000000000,0.000000000,-0.988973538,0.148092342,0.000000000,1,0.148639066,8.516391
3.233770,1785227237.319345713,car2,car4,0.000000000,-1.000000000,0.000000000,0.021302633,-0.999773073,0.000000000,1,0.021304244,1.220643
3.233770,1785227237.319345713,car3,car1,0.000000000,1.000000000,0.000000000,-0.132120596,0.991233650,0.000000000,1,0.132508027,7.592151
3.233770,1785227237.319345713,car3,car4,1.000000000,0.000000000,0.000000000,0.999834572,-0.018188692,0.000000000,1,0.018189695,1.042193
3.233770,1785227237.319345713,car4,car1,-0.707106781,0.707106781,0.000000000,-0.733534323,0.679652409,0.000000000,1,0.038109491,2.183513
3.233770,1785227237.319345713,car4,car2,0.000000000,1.000000000,0.000000000,-0.021302633,0.999773073,0.000000000,1,0.021304244,1.220643
3.233770,1785227237.319345713,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999834572,0.018188692,0.000000000,1,0.018189695,1.042193
3.435760,1785227237.519382238,car1,car2,1.000000000,0.000000000,0.000000000,0.989046679,-0.147603069,0.000000000,1,0.148144355,8.488046
3.435760,1785227237.519382238,car1,car3,0.000000000,-1.000000000,0.000000000,0.116361413,-0.993206938,0.000000000,1,0.116625614,6.682155
3.435760,1785227237.519382238,car1,car4,0.707106781,-0.707106781,0.000000000,0.727020245,-0.686616023,0.000000000,1,0.028573988,1.637169
3.435760,1785227237.519382238,car2,car1,-1.000000000,0.000000000,0.000000000,-0.989046679,0.147603069,0.000000000,1,0.148144355,8.488046
3.435760,1785227237.519382238,car2,car4,0.000000000,-1.000000000,0.000000000,0.022230533,-0.999752871,0.000000000,1,0.022232365,1.273821
3.435760,1785227237.519382238,car3,car1,0.000000000,1.000000000,0.000000000,-0.116361413,0.993206938,0.000000000,1,0.116625614,6.682155
3.435760,1785227237.519382238,car3,car4,1.000000000,0.000000000,0.000000000,0.999848739,-0.017392492,0.000000000,1,0.017393369,0.996567
3.435760,1785227237.519382238,car4,car1,-0.707106781,0.707106781,0.000000000,-0.727020245,0.686616023,0.000000000,1,0.028573988,1.637169
3.435760,1785227237.519382238,car4,car2,0.000000000,1.000000000,0.000000000,-0.022230533,0.999752871,0.000000000,1,0.022232365,1.273821
3.435760,1785227237.519382238,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999848739,0.017392492,0.000000000,1,0.017393369,0.996567
3.638866,1785227237.729420185,car1,car2,1.000000000,0.000000000,0.000000000,0.989623816,-0.143682648,0.000000000,1,0.144181679,8.261002
3.638866,1785227237.729420185,car1,car3,0.000000000,-1.000000000,0.000000000,0.082739092,-0.996571243,0.000000000,1,0.082833786,4.746026
3.638866,1785227237.729420185,car1,car4,0.707106781,-0.707106781,0.000000000,0.718568180,-0.695456519,0.000000000,1,0.016343140,0.936393
3.638866,1785227237.729420185,car2,car1,-1.000000000,0.000000000,0.000000000,-0.989623816,0.143682648,0.000000000,1,0.144181679,8.261002
3.638866,1785227237.729420185,car2,car4,0.000000000,-1.000000000,0.000000000,0.027799888,-0.999613508,0.000000000,1,0.027803470,1.593021
3.638866,1785227237.729420185,car3,car1,0.000000000,1.000000000,0.000000000,-0.082739092,0.996571243,0.000000000,1,0.082833786,4.746026
3.638866,1785227237.729420185,car3,car4,1.000000000,0.000000000,0.000000000,0.999931045,-0.011743340,0.000000000,1,0.011743609,0.672859
3.638866,1785227237.729420185,car4,car1,-0.707106781,0.707106781,0.000000000,-0.718568180,0.695456519,0.000000000,1,0.016343140,0.936393
3.638866,1785227237.729420185,car4,car2,0.000000000,1.000000000,0.000000000,-0.027799888,0.999613508,0.000000000,1,0.027803470,1.593021
3.638866,1785227237.729420185,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999931045,0.011743340,0.000000000,1,0.011743609,0.672859
3.840859,1785227237.929443836,car1,car2,1.000000000,0.000000000,0.000000000,0.990191492,-0.139716887,0.000000000,1,0.140175492,8.031464
3.840859,1785227237.929443836,car1,car3,0.000000000,-1.000000000,0.000000000,0.058571227,-0.998283232,0.000000000,1,0.058604768,3.357806
3.840859,1785227237.929443836,car1,car4,0.707106781,-0.707106781,0.000000000,0.712952579,-0.701212250,0.000000000,1,0.008301761,0.475656
3.840859,1785227237.929443836,car2,car1,-1.000000000,0.000000000,0.000000000,-0.990191492,0.139716887,0.000000000,1,0.140175492,8.031464
3.840859,1785227237.929443836,car2,car4,0.000000000,-1.000000000,0.000000000,0.029090673,-0.999576777,0.000000000,1,0.029094778,1.667008
3.840859,1785227237.929443836,car3,car1,0.000000000,1.000000000,0.000000000,-0.058571227,0.998283232,0.000000000,1,0.058604768,3.357806
