time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
4.270858,1788759868.385455370,car4,-0.976564,-0.563554,0.136839,-1.941080,0.209522,0.136384,0.000000,0.184673,0.164819,0.000650,0.000000,0.250000,0.247527,0.000000,0.000000,-100.000000,38.446796,-10.186922,-51.366282,1
4.270858,1788759868.385455370,car5,-0.467414,0.785030,0.133152,-0.072911,0.071832,-0.213613,0.000000,-0.000089,-0.000159,0.000451,0.000000,0.225367,0.000183,0.000000,0.000000,94.340926,-38.859506,-44.518580,100.000000,1
4.473310,1788759868.595488548,car4,-0.954798,-0.526417,0.137783,-1.506596,0.209493,0.136428,0.000000,0.111054,0.185761,0.005101,0.000000,0.250000,0.216426,0.000000,0.000000,-100.000000,74.011178,23.603781,-49.592604,1
4.473310,1788759868.595488548,car5,-0.468655,0.785518,0.133934,-0.065193,0.072174,-0.213489,0.000000,-0.004467,0.001926,0.002251,0.000000,0.225359,0.004865,0.000000,0.000000,95.136141,-33.670961,-38.534820,100.000000,1
4.676857,1788759868.795484066,car4,-0.932501,-0.503866,0.137018,-1.148177,0.208967,0.137233,0.000000,0.105840,0.113029,-0.000436,0.000000,0.250000,0.154847,0.000000,0.000000,-100.000000,97.739096,43.501355,-45.762259,1
4.676857,1788759868.795484066,car5,-0.468012,0.784795,0.134037,-0.070076,0.073852,-0.214188,0.000000,0.002970,-0.004068,0.001437,0.000000,0.226563,0.005037,0.000000,0.000000,94.985328,-28.268535,-33.283207,100.000000,1
4.878936,1788759868.995434523,car4,-0.908968,-0.491295,0.137315,-0.742875,0.207653,0.139213,0.000000,0.127384,0.073574,-0.000011,0.000000,0.250000,0.147105,0.000000,0.000000,-70.407906,100.000000,53.249874,-23.657781,1
4.878936,1788759868.995434523,car5,-0.469270,0.785304,0.133897,-0.061214,0.077638,-0.216116,0.000000,-0.006941,0.003509,-0.000947,0.000000,0.229639,0.007778,0.000000,0.000000,95.860892,-22.036241,-26.175349,100.000000,1
5.080923,1788759869.195447922,car4,-0.877643,-0.482262,0.137363,-0.467904,0.205610,0.142213,0.000000,0.152568,0.044175,-0.001639,0.000000,0.250000,0.158834,0.000000,0.000000,-51.679375,100.000000,69.358841,-21.038216,1
5.080923,1788759869.195447922,car5,-0.469207,0.784817,0.133947,-0.070775,0.083403,-0.218980,0.000000,0.000536,-0.002699,-0.000044,0.000000,0.234325,0.002752,0.000000,0.000000,95.473082,-15.942461,-20.469379,100.000000,1
5.283427,1788759869.405565500,car4,-0.844253,-0.463405,0.136255,-0.227869,0.205883,0.141817,0.000000,0.156725,0.087427,-0.004616,0.000000,0.250000,0.179460,0.000000,0.000000,-26.243456,100.000000,84.868839,-11.112296,1
5.283427,1788759869.405565500,car5,-0.449749,0.773203,0.132383,0.174491,0.083088,-0.218296,0.000000,0.078132,-0.053098,-0.007357,0.000000,0.233574,0.094467,0.000000,0.000000,100.000000,-50.975233,-38.258087,87.282854,1
