time_s,mocap_time_s,source_id,target_id,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,bearing_valid,bearing_error_rad,bearing_error_deg
3.036551,1785229360.085278749,car6,car4,0.707106781,-0.707106781,0.000000000,0.740597938,-0.671948431,0.000000000,1,0.048561617,2.782376
3.238943,1785229360.286476851,car1,car4,1.000000000,0.000000000,0.000000000,0.995391747,-0.095891971,0.000000000,1,0.096039542,5.502660
3.238943,1785229360.286476851,car1,car6,0.000000000,1.000000000,0.000000000,0.012629624,0.999920243,0.000000000,1,0.012629960,0.723643
3.238943,1785229360.286476851,car4,car1,-1.000000000,0.000000000,0.000000000,-0.995391747,0.095891971,0.000000000,1,0.096039542,5.502660
3.238943,1785229360.286476851,car4,car6,-0.707106781,0.707106781,0.000000000,-0.739980780,0.672628014,0.000000000,1,0.047643620,2.729778
3.238943,1785229360.286476851,car6,car1,0.000000000,-1.000000000,0.000000000,-0.012629624,-0.999920243,0.000000000,1,0.012629960,0.723643
3.238943,1785229360.286476851,car6,car4,0.707106781,-0.707106781,0.000000000,0.739980780,-0.672628014,0.000000000,1,0.047643620,2.729778
3.440769,1785229360.485083342,car1,car4,1.000000000,0.000000000,0.000000000,0.995724830,-0.092369166,0.000000000,1,0.092501022,5.299918
3.440769,1785229360.485083342,car1,car6,0.000000000,1.000000000,0.000000000,0.004680496,0.999989046,0.000000000,1,0.004680513,0.268174
3.440769,1785229360.485083342,car4,car1,-1.000000000,0.000000000,0.000000000,-0.995724830,0.092369166,0.000000000,1,0.092501022,5.299918
3.440769,1785229360.485083342,car4,car6,-0.707106781,0.707106781,0.000000000,-0.740748949,0.671781954,0.000000000,1,0.048786380,2.795254
3.440769,1785229360.485083342,car6,car1,0.000000000,-1.000000000,0.000000000,-0.004680496,-0.999989046,0.000000000,1,0.004680513,0.268174
3.440769,1785229360.485083342,car6,car4,0.707106781,-0.707106781,0.000000000,0.740748949,-0.671781954,0.000000000,1,0.048786380,2.795254
3.642423,1785229360.684775829,car1,car4,1.000000000,0.000000000,0.000000000,0.996931395,-0.078280231,0.000000000,1,0.078360399,4.489720
3.642423,1785229360.684775829,car1,car6,0.000000000,1.000000000,0.000000000,-0.007627455,0.999970911,0.000000000,1,0.007627529,0.437025
3.642423,1785229360.684775829,car4,car1,-1.000000000,0.000000000,0.000000000,-0.996931395,0.078280231,0.000000000,1,0.078360399,4.489720
3.642423,1785229360.684775829,car4,car6,-0.707106781,0.707106781,0.000000000,-0.739228208,0.673455014,0.000000000,1,0.046525455,2.665712
3.642423,1785229360.684775829,car6,car1,0.000000000,-1.000000000,0.000000000,0.007627455,-0.999970911,0.000000000,1,0.007627529,0.437025
3.642423,1785229360.684775829,car6,car4,0.707106781,-0.707106781,0.000000000,0.739228208,-0.673455014,0.000000000,1,0.046525455,2.665712
3.845220,1785229360.894981146,car1,car4,1.000000000,0.000000000,0.000000000,0.999493793,-0.031814420,0.000000000,1,0.031819790,1.823140
3.845220,1785229360.894981146,car1,car6,0.000000000,1.000000000,0.000000000,0.001079892,0.999999417,0.000000000,1,0.001079892,0.061873
3.845220,1785229360.894981146,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999493793,0.031814420,0.000000000,1,0.031819790,1.823140
3.845220,1785229360.894981146,car4,car6,-0.707106781,0.707106781,0.000000000,-0.736519718,0.676416074,0.000000000,1,0.042512498,2.435787
3.845220,1785229360.894981146,car6,car1,0.000000000,-1.000000000,0.000000000,-0.001079892,-0.999999417,0.000000000,1,0.001079892,0.061873
3.845220,1785229360.894981146,car6,car4,0.707106781,-0.707106781,0.000000000,0.736519718,-0.676416074,0.000000000,1,0.042512498,2.435787
4.047015,1785229361.084951401,car1,car4,1.000000000,0.000000000,0.000000000,0.999897112,-0.014344500,0.000000000,1,0.014344992,0.821908
4.047015,1785229361.084951401,car1,car6,0.000000000,1.000000000,0.000000000,0.014654373,0.999892619,0.000000000,1,0.014654897,0.839664
4.047015,1785229361.084951401,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999897112,0.014344500,0.000000000,1,0.014344992,0.821908
4.047015,1785229361.084951401,car4,car6,-0.707106781,0.707106781,0.000000000,-0.729946320,0.683504477,0.000000000,1,0.032845248,1.881894
4.047015,1785229361.084951401,car6,car1,0.000000000,-1.000000000,0.000000000,-0.014654373,-0.999892619,0.000000000,1,0.014654897,0.839664
4.047015,1785229361.084951401,car6,car4,0.707106781,-0.707106781,0.000000000,0.729946320,-0.683504477,0.000000000,1,0.032845248,1.881894
4.248760,1785229361.294964314,car1,car4,1.000000000,0.000000000,0.000000000,0.999953413,-0.009652558,0.000000000,1,0.009652708,0.553059
4.248760,1785229361.294964314,car1,car6,0.000000000,1.000000000,0.000000000,0.019040843,0.999818707,0.000000000,1,0.019041994,1.091026
4.248760,1785229361.294964314,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999953413,0.009652558,0.000000000,1,0.009652708,0.553059
4.248760,1785229361.294964314,car4,car6,-0.707106781,0.707106781,0.000000000,-0.728595856,0.684943850,0.000000000,1,0.030871533,1.768809
4.248760,1785229361.294964314,car6,car1,0.000000000,-1.000000000,0.000000000,-0.019040843,-0.999818707,0.000000000,1,0.019041994,1.091026
4.248760,1785229361.294964314,car6,car4,0.707106781,-0.707106781,0.000000000,0.728595856,-0.684943850,0.000000000,1,0.030871533,1.768809
4.450676,1785229361.495001554,car1,car4,1.000000000,0.000000000,0.000000000,0.999914451,-0.013080169,0.000000000,1,0.013080542,0.749460
4.450676,1785229361.495001554,car1,car6,0.000000000,1.000000000,0.000000000,0.031573030,0.999501448,0.000000000,1,0.031578278,1.809302
4.450676,1785229361.495001554,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999914451,0.013080169,0.000000000,1,0.013080542,0.749460
4.450676,1785229361.495001554,car4,car6,-0.707106781,0.707106781,0.000000000,-0.718328535,0.695704043,0.000000000,1,0.015998614,0.916653
4.450676,1785229361.495001554,car6,car1,0.000000000,-1.000000000,0.000000000,-0.031573030,-0.999501448,0.000000000,1,0.031578278,1.809302
4.450676,1785229361.495001554,car6,car4,0.707106781,-0.707106781,0.000000000,0.718328535,-0.695704043,0.000000000,1,0.015998614,0.916653
4.652896,1785229361.684824705,car1,car4,1.000000000,0.000000000,0.000000000,0.999949437,-0.010056019,0.000000000,1,0.010056189,0.576177
4.652896,1785229361.684824705,car1,car6,0.000000000,1.000000000,0.000000000,0.029885960,0.999553315,0.000000000,1,0.029890410,1.712594
4.652896,1785229361.684824705,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999949437,0.010056019,0.000000000,1,0.010056189,0.576177
4.652896,1785229361.684824705,car4,car6,-0.707106781,0.707106781,0.000000000,-0.723354316,0.690477034,0.000000000,1,0.023249844,1.332118
4.652896,1785229361.684824705,car6,car1,0.000000000,-1.000000000,0.000000000,-0.029885960,-0.999553315,0.000000000,1,0.029890410,1.712594
4.652896,1785229361.684824705,car6,car4,0.707106781,-0.707106781,0.000000000,0.723354316,-0.690477034,0.000000000,1,0.023249844,1.332118
4.855542,1785229361.904832363,car1,car4,1.000000000,0.000000000,0.000000000,0.999708996,-0.024123097,0.000000000,1,0.024125437,1.382286
4.855542,1785229361.904832363,car1,car6,0.000000000,1.000000000,0.000000000,0.017917639,0.999839466,0.000000000,1,0.017918597,1.026660
4.855542,1785229361.904832363,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999708996,0.024123097,0.000000000,1,0.024125437,1.382286
4.855542,1785229361.904832363,car4,car6,-0.707106781,0.707106781,0.000000000,-0.728801610,0.684724918,0.000000000,1,0.031171976,1.786023
4.855542,1785229361.904832363,car6,car1,0.000000000,-1.000000000,0.000000000,-0.017917639,-0.999839466,0.000000000,1,0.017918597,1.026660
4.855542,1785229361.904832363,car6,car4,0.707106781,-0.707106781,0.000000000,0.728801610,-0.684724918,0.000000000,1,0.031171976,1.786023
5.057464,1785229362.104866505,car1,car4,1.000000000,0.000000000,0.000000000,0.999284429,-0.037823680,0.000000000,1,0.037832704,2.167654
5.057464,1785229362.104866505,car1,car6,0.000000000,1.000000000,0.000000000,0.025936351,0.999663596,0.000000000,1,0.025939260,1.486210
5.057464,1785229362.104866505,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999284429,0.037823680,0.000000000,1,0.037832704,2.167654
5.057464,1785229362.104866505,car4,car6,-0.707106781,0.707106781,0.000000000,-0.725210310,0.688527419,0.000000000,1,0.025941631,1.486346
5.057464,1785229362.104866505,car6,car1,0.000000000,-1.000000000,0.000000000,-0.025936351,-0.999663596,0.000000000,1,0.025939260,1.486210
5.057464,1785229362.104866505,car6,car4,0.707106781,-0.707106781,0.000000000,0.725210310,-0.688527419,0.000000000,1,0.025941631,1.486346
5.259107,1785229362.304869652,car1,car4,1.000000000,0.000000000,0.000000000,0.998682441,-0.051316492,0.000000000,1,0.051339041,2.941510
5.259107,1785229362.304869652,car1,car6,0.000000000,1.000000000,0.000000000,0.011238615,0.999936845,0.000000000,1,0.011238851,0.643939
5.259107,1785229362.304869652,car4,car1,-1.000000000,0.000000000,0.000000000,-0.998682441,0.051316492,0.000000000,1,0.051339041,2.941510
5.259107,1785229362.304869652,car4,car6,-0.707106781,0.707106781,0.000000000,-0.726220602,0.687461736,0.000000000,1,0.027410089,1.570482
5.259107,1785229362.304869652,car6,car1,0.000000000,-1.000000000,0.000000000,-0.011238615,-0.999936845,0.000000000,1,0.011238851,0.643939
5.259107,1785229362.304869652,car6,car4,0.707106781,-0.707106781,0.000000000,0.726220602,-0.687461736,0.000000000,1,0.027410089,1.570482
5.462224,1785229362.484802723,car1,car4,1.000000000,0.000000000,0.000000000,0.999513193,-0.031198987,0.000000000,1,0.031204050,1.787860
5.462224,1785229362.484802723,car1,car6,0.000000000,1.000000000,0.000000000,-0.012714965,0.999919162,0.000000000,1,0.012715308,0.728533
5.462224,1785229362.484802723,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999513193,0.031198987,0.000000000,1,0.031204050,1.787860
5.462224,1785229362.484802723,car4,car6,-0.707106781,0.707106781,0.000000000,-0.738930082,0.673782112,0.000000000,1,0.046082880,2.640355
5.462224,1785229362.484802723,car6,car1,0.000000000,-1.000000000,0.000000000,0.012714965,-0.999919162,0.000000000,1,0.012715308,0.728533
5.462224,1785229362.484802723,car6,car4,0.707106781,-0.707106781,0.000000000,0.738930082,-0.673782112,0.000000000,1,0.046082880,2.640355
5.665489,1785229362.715166330,car1,car4,1.000000000,0.000000000,0.000000000,0.999670016,-0.025687710,0.000000000,1,0.025690536,1.471959
5.665489,1785229362.715166330,car1,car6,0.000000000,1.000000000,0.000000000,0.004804121,0.999988460,0.000000000,1,0.004804140,0.275257
5.665489,1785229362.715166330,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999670016,0.025687710,0.000000000,1,0.025690536,1.471959
5.665489,1785229362.715166330,car4,car6,-0.707106781,0.707106781,0.000000000,-0.729641691,0.683829659,0.000000000,1,0.032399667,1.856364
5.665489,1785229362.715166330,car6,car1,0.000000000,-1.000000000,0.000000000,-0.004804121,-0.999988460,0.000000000,1,0.004804140,0.275257
5.665489,1785229362.715166330,car6,car4,0.707106781,-0.707106781,0.000000000,0.729641691,-0.683829659,0.000000000,1,0.032399667,1.856364
5.868406,1785229362.914947510,car1,car4,1.000000000,0.000000000,0.000000000,0.999863542,-0.016519604,0.000000000,1,0.016520356,0.946547
5.868406,1785229362.914947510,car1,car6,0.000000000,1.000000000,0.000000000,0.036525954,0.999332705,0.000000000,1,0.036534080,2.093249
5.868406,1785229362.914947510,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999863542,0.016519604,0.000000000,1,0.016520356,0.946547
5.868406,1785229362.914947510,car4,car6,-0.707106781,0.707106781,0.000000000,-0.721296633,0.692626283,0.000000000,1,0.020274388,1.161637
5.868406,1785229362.914947510,car6,car1,0.000000000,-1.000000000,0.000000000,-0.036525954,-0.999332705,0.000000000,1,0.036534080,2.093249
5.868406,1785229362.914947510,car6,car4,0.707106781,-0.707106781,0.000000000,0.721296633,-0.692626283,0.000000000,1,0.020274388,1.161637
6.070583,1785229363.114892244,car1,car4,1.000000000,0.000000000,0.000000000,0.999370266,-0.035483384,0.000000000,1,0.035490834,2.033475
6.070583,1785229363.114892244,car1,car6,0.000000000,1.000000000,0.000000000,0.024054213,0.999710656,0.000000000,1,0.024056533,1.378338
6.070583,1785229363.114892244,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999370266,0.035483384,0.000000000,1,0.035490834,2.033475
6.070583,1785229363.114892244,car4,car6,-0.707106781,0.707106781,0.000000000,-0.724674314,0.689091532,0.000000000,1,0.025163482,1.441761
6.070583,1785229363.114892244,car6,car1,0.000000000,-1.000000000,0.000000000,-0.024054213,-0.999710656,0.000000000,1,0.024056533,1.378338
6.070583,1785229363.114892244,car6,car4,0.707106781,-0.707106781,0.000000000,0.724674314,-0.689091532,0.000000000,1,0.025163482,1.441761
6.272789,1785229363.315069914,car1,car4,1.000000000,0.000000000,0.000000000,0.999062203,-0.043297977,0.000000000,1,0.043311517,2.481567
6.272789,1785229363.315069914,car1,car6,0.000000000,1.000000000,0.000000000,0.034083433,0.999418991,0.000000000,1,0.034090035,1.953215
6.272789,1785229363.315069914,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999062203,0.043297977,0.000000000,1,0.043311517,2.481567
6.272789,1785229363.315069914,car4,car6,-0.707106781,0.707106781,0.000000000,-0.720403534,0.693555151,0.000000000,1,0.018985814,1.087807
6.272789,1785229363.315069914,car6,car1,0.000000000,-1.000000000,0.000000000,-0.034083433,-0.999418991,0.000000000,1,0.034090035,1.953215
6.272789,1785229363.315069914,car6,car4,0.707106781,-0.707106781,0.000000000,0.720403534,-0.693555151,0.000000000,1,0.018985814,1.087807
6.475467,1785229363.524948359,car1,car4,1.000000000,0.000000000,0.000000000,0.999840303,-0.017870908,0.000000000,1,0.017871860,1.023982
6.475467,1785229363.524948359,car1,car6,0.000000000,1.000000000,0.000000000,0.060189731,0.998186955,0.000000000,1,0.060226133,3.450703
6.475467,1785229363.524948359,car4,car1,-1.000000000,0.000000000,0.000000000,-0.999840303,0.017870908,0.000000000,1,0.017871860,1.023982
6.475467,1785229363.524948359,car4,car6,-0.707106781,0.707106781,0.000000000,-0.714083000,0.700061047,0.000000000,1,0.009915181,0.568098
